instances,feature_Mean_StdDevDist,feature_Centroid_X,feature_Centroid_Y,feature_Radius,feature_FracDistinctDists_1Digit,feature_FracDistinctDists_2Digits,feature_FracDistinctDists_3Digits,feature_FracDistinctDists_4Digits,feature_RectangularArea,feature_VarNormalised_nNNds,feature_CoeffvarNormalised_nNNds,feature_NumClusters,feature_CitiesModClusters,feature_VarCitiesPerCluster,feature_NumOutliers,feature_RatioNodesNearEdgesPlane,feature_MeanRadiusEachCluster,algo_CLK,algo_LKCC,source,Best
LKCCeasy_009,92.0105794,181.57,207.43,147.1973421,0.0019,0.0136,0.0821,0.2819,152448,0.000691866,65.37843898,2,0,8.0,2,0.63,105.5322457,22926.9,100.0,Easy_LKCC,LKCC
LKCChard_018,86.18338764,169.01,224.02,0.0023,0.0152,0.0942,0.2858,130.0561074,151698,0.000531689,77.06189525,1,0,0.0,11,0.21,118.5265151,421132.0,1763770.0,Hard_LKCC,CLK
LKCChard_032,86.5252065,226.86,190.61,0.0023,0.0152,0.0907,0.2826,133.7388081,154044,0.000542195,69.69342676,1,0,0.0,8,0.34,124.0068988,300980.0,577062.0,Hard_LKCC,CLK
CLKeasy_126,93.34002387,210.19,203.86,151.7623013,0.0018,0.0136,0.0829,0.2871,154830,0.000297958,40.02444071,1,0,0.0,4,0.65,148.4098813,8400.33,1091.8,Easy_CLK,LKCC
LKCChard_011,94.2829469,201.03,198.92,0.0024,0.0149,0.0886,0.2921,150.2656103,152865,0.000463788,64.11801422,1,0,0.0,9,0.39,143.3295219,351653.0,732069.0,Hard_LKCC,CLK
LKCCeasy_078,96.75064161,186.05,177.78,155.8542008,0.0021,0.014,0.0823,0.2894,152856,0.00048338,53.42037481,3,1,91.0,4,0.57,91.39874675,12578.2,102.0,Easy_LKCC,LKCC
random_049,93.19574834,203.97,218.07,0.0021,0.0141,0.0841,0.2868,150.1040563,154830,0.000636292,63.6089455,1,0,0.0,8,0.5,143.6833979,127751.0,19992.3,RANDOM,LKCC
LKCChard_071,89.699899,193.47,180.18,0.0022,0.015,0.0923,0.2904,135.7184091,155624,0.000525817,68.95487856,1,0,0.0,30,0.24,93.4915474,300480.0,759427.0,Hard_LKCC,CLK
LKCChard_075,95.97818645,202.38,153.84,0.0023,0.0147,0.0862,0.2858,152.1874904,155227,0.000720798,68.81844962,1,0,0.0,18,0.32,127.4627898,334957.0,1155730.0,Hard_LKCC,CLK
random_150,92.91463276,181.25,198.71,0.0021,0.0138,0.081,0.287,151.6851419,157212,0.000468697,50.59105135,2,0,2664.5,11,0.52,84.59923617,158261.0,18881.1,RANDOM,LKCC
LKCChard_099,93.06855743,190.72,167.44,0.0022,0.015,0.0909,0.2905,144.9374763,158006,0.000643629,68.68500486,2,0,2664.5,9,0.33,77.01782908,296303.0,1116330.0,Hard_LKCC,CLK
LKCCeasy_099,93.58538072,219.76,197.06,151.6095648,0.0019,0.0141,0.0833,0.2907,151708,0.000595998,58.50597142,2,0,2112.5,5,0.62,101.1208237,17948.3,104.333,Easy_LKCC,LKCC
LKCChard_060,94.21257415,200.94,222.66,0.0022,0.0145,0.0924,0.2953,145.6601506,153270,0.00047765,63.21273391,4,0,191.3333333,16,0.29,54.7387898,305883.0,1030090.0,Hard_LKCC,CLK
random_037,99.43716799,189.34,171.02,0.0018,0.0137,0.0861,0.2945,159.9975234,156816,0.000509856,53.90090345,2,0,1624.5,17,0.45,102.6853752,112837.0,18055.6,RANDOM,LKCC
LKCChard_028,92.71568647,197.12,209.6,0.0021,0.0146,0.0896,0.2906,145.1559967,153660,0.000407666,53.65703746,2,0,1152.0,8,0.45,99.5299243,175428.0,757853.0,Hard_LKCC,CLK
LKCCeasy_113,99.94396935,184.92,199.84,163.634259,0.0021,0.0138,0.0819,0.2927,153266,0.000553422,53.56610553,2,0,722.0,4,0.64,122.7687447,15403.0,102.04,Easy_LKCC,LKCC
CLKeasy_064,97.4672858,202.76,219.77,158.0973756,0.0019,0.0137,0.0841,0.2915,154056,0.000398815,46.30596405,1,0,0.0,0,0.67,158.0973756,8991.47,532.566,Easy_CLK,LKCC
LKCCeasy_114,95.7338633,200.07,208.39,158.2291667,0.0019,0.014,0.0825,0.2868,153648,0.00062827,58.51922396,2,0,200.0,4,0.67,116.9715242,25280.5,107.081,Easy_LKCC,LKCC
LKCChard_038,92.24504271,209.47,181.99,0.0023,0.0143,0.0892,0.2953,144.3004742,157212,0.000458903,61.24441133,3,1,937.3333333,17,0.38,56.59995298,232540.0,633055.0,Hard_LKCC,CLK
LKCCeasy_137,91.05381413,189.11,190.31,143.1519961,0.0022,0.0139,0.0852,0.2876,147060,0.000709355,63.41520961,1,0,0.0,7,0.44,137.7220838,32599.2,104.0,Easy_LKCC,LKCC
LKCCeasy_051,98.41413151,178.8,198.19,159.2365628,0.0018,0.0141,0.0819,0.295,156414,0.000322751,46.99867862,4,0,94.0,8,0.51,81.73202563,19145.2,109.091,Easy_LKCC,LKCC
LKCChard_091,91.2518893,193.35,167.42,0.0023,0.0152,0.0933,0.2901,140.4262118,155211,0.000524574,68.14469389,3,1,1121.333333,9,0.33,66.48915517,321515.0,680655.0,Hard_LKCC,CLK
CLKhard_050,100.2632769,222.06,212.64,0.0023,0.0153,0.0871,0.2897,159.9055594,153270,0.000620886,77.25218312,5,0,84.8,3,0.29,50.47345119,1204370.0,90443.6,Hard_CLK,LKCC
CLKhard_077,98.53333406,203.09,199.77,0.0024,0.0156,0.0852,0.2899,156.3417127,158802,0.000359937,68.22365646,6,4,92.4,10,0.19,41.97740144,1456590.0,401265.0,Hard_CLK,LKCC
LKCCeasy_031,95.21062971,187.9,213.68,152.9052424,0.0021,0.0142,0.0841,0.2896,156807,0.000541722,58.29243156,2,0,1152.0,14,0.46,96.602825,23235.4,101.182,Easy_LKCC,LKCC
CLKhard_146,104.7845362,203.92,225.89,0.0022,0.0156,0.0904,0.2988,163.2627234,148915,0.000275461,61.22525876,7,2,46.9047619,0,0.14,40.0856913,1769880.0,409321.0,Hard_CLK,LKCC
CLKhard_072,98.02434639,212.25,183.41,0.0022,0.0148,0.0851,0.2908,154.6490624,155624,0.000391289,68.40067711,7,2,135.0,9,0.25,34.78590689,1669020.0,172582.0,Hard_CLK,LKCC
LKCChard_033,96.32650088,198.47,163.59,0.0023,0.0151,0.0912,0.293,149.6234694,154054,0.000605233,72.04106144,2,0,2664.5,13,0.33,80.39404017,389364.0,1362930.0,Hard_LKCC,CLK
LKCCeasy_117,95.16607259,189.32,189.58,154.9117905,0.002,0.0138,0.0818,0.2894,154036,0.000345447,45.57991319,1,0,0.0,0,0.68,154.9117905,18276.6,102.505,Easy_LKCC,LKCC
CLKeasy_029,101.9420875,199.28,191.81,166.9501623,0.0018,0.0135,0.0822,0.2967,159201,0.000297749,39.88551238,1,0,0.0,0,0.68,166.9501623,8966.13,924.556,Easy_CLK,LKCC
CLKeasy_121,98.61166006,220.35,192.42,161.9229513,0.0016,0.0132,0.0809,0.2931,154056,0.000323195,39.31457674,1,0,0.0,3,0.71,158.8099708,7788.57,491.586,Easy_CLK,LKCC
CLKhard_178,105.0933175,183.8,224.25,0.0024,0.016,0.0864,0.2934,166.9939579,154836,0.000423269,77.76986756,7,2,64.80952381,10,0.16,33.12605107,1864090.0,203888.0,Hard_CLK,LKCC
CLKhard_088,100.5047669,193.15,210.52,0.0023,0.0153,0.0851,0.29,157.5664291,149382,0.000580594,75.0202013,5,0,238.8,3,0.36,46.66934972,1261750.0,141559.0,Hard_CLK,LKCC
CLKeasy_073,98.13325724,196.77,197.16,158.3905817,0.0018,0.0134,0.0844,0.2935,155630,0.000286831,39.39403487,1,0,0.0,3,0.66,156.1172513,7863.76,799.808,Easy_CLK,LKCC
random_063,95.30013571,209.29,195.38,0.002,0.0139,0.085,0.2923,152.4731154,149744,0.000496517,50.21202005,4,0,495.5833333,9,0.54,58.81991319,176396.0,15270.2,RANDOM,LKCC
CLKeasy_021,91.34017655,187.36,182.7,150.150566,0.0017,0.0128,0.0824,0.2818,156021,0.000397067,39.39481153,1,0,0.0,1,0.61,149.8639287,7042.53,599.303,Easy_CLK,LKCC
LKCCeasy_185,95.31449827,189.78,196.46,154.289933,0.0019,0.0142,0.0832,0.2897,152434,0.000458348,56.34142424,1,0,0.0,12,0.57,146.0327833,19466.6,100.424,Easy_LKCC,LKCC
LKCChard_176,98.34033197,192.98,184.17,0.0023,0.0149,0.0874,0.289,152.9016333,152872,0.000647495,68.70257923,2,0,800.0,12,0.4,108.0262908,304903.0,1169170.0,Hard_LKCC,CLK
CLKeasy_137,95.41229531,203.58,207.23,156.8257299,0.0019,0.0133,0.0801,0.2863,154445,0.000346096,39.0942496,1,0,0.0,1,0.74,156.0540769,8538.11,388.202,Easy_CLK,LKCC
CLKeasy_118,90.57301336,196.81,183.5,148.5186607,0.0017,0.013,0.0801,0.2817,145161,0.000241919,34.2765199,1,0,0.0,0,0.59,148.5186607,7201.02,608.889,Easy_CLK,LKCC
CLKhard_160,99.15757742,190.97,197.99,0.0024,0.0155,0.0883,0.2908,153.9130665,150156,0.000523161,81.65892421,5,0,249.7,1,0.2,42.87071663,1632620.0,132337.0,Hard_CLK,LKCC
random_013,93.40027397,221.13,180.59,0.002,0.014,0.0842,0.2834,151.0138026,149720,0.000550003,56.97053386,3,1,1081.333333,2,0.48,74.83676732,189355.0,33123.6,RANDOM,LKCC
CLKhard_071,105.771069,199.23,182.06,0.0022,0.0154,0.0834,0.295,170.760121,155235,0.000496023,69.92857279,6,4,211.4666667,0,0.33,47.97562241,1329340.0,141805.0,Hard_CLK,LKCC
CLKeasy_151,90.82292665,196.44,195.95,149.7702288,0.0017,0.0131,0.0822,0.2867,154056,0.000430496,42.33289837,1,0,0.0,1,0.67,148.8804752,8203.39,1994.87,Easy_CLK,LKCC
LKCChard_083,101.2188488,174.35,181.28,0.0023,0.0153,0.0904,0.2948,156.5400931,158403,0.00073331,80.33740404,1,0,0.0,16,0.25,139.8464493,275386.0,1304870.0,Hard_LKCC,CLK
CLKhard_114,94.65566159,214.79,205.07,0.0021,0.0145,0.0859,0.288,150.2526581,154836,0.000416742,60.18558692,6,4,70.0,10,0.23,42.13052348,1155860.0,127274.0,Hard_CLK,LKCC
random_009,93.910927,193.02,209.63,0.0018,0.0134,0.0832,0.286,153.9483479,155232,0.000367201,44.64609072,2,0,1922.0,14,0.5,95.78764523,121993.0,16342.1,RANDOM,LKCC
random_068,97.22311052,189.08,199.81,0.0019,0.0139,0.083,0.2885,158.4579432,157608,0.000429609,50.62112306,3,1,417.0,10,0.51,86.43234565,117263.0,10105.7,RANDOM,LKCC
LKCChard_055,88.72397479,186.68,183.19,0.0024,0.0148,0.0934,0.2881,133.2814813,149382,0.000667728,76.02233776,1,0,0.0,10,0.26,120.6704029,413971.0,1649790.0,Hard_LKCC,CLK
random_139,97.21939371,206.73,196.78,0.0021,0.0146,0.0855,0.2927,155.7489093,156021,0.000469795,59.00958274,3,1,589.0,10,0.4,67.87508873,111446.0,14721.6,RANDOM,LKCC
LKCCeasy_147,101.9290372,196.73,209.67,161.4844435,0.0019,0.0142,0.0856,0.2956,151710,0.000603158,63.50327543,2,0,420.5,19,0.31,82.66920104,23690.3,102.071,Easy_LKCC,LKCC
LKCChard_023,88.75388909,204.9,190.51,0.0021,0.014,0.0913,0.287,136.0933225,143930,0.000434822,52.18098167,2,0,2964.5,7,0.23,74.03851352,213367.0,603303.0,Hard_LKCC,CLK
LKCChard_041,90.14704363,179.89,186.91,0.0021,0.0138,0.087,0.2798,143.37075,140980,0.000621218,62.22993891,1,0,0.0,13,0.33,136.2784016,161151.0,410889.0,Hard_LKCC,CLK
CLKhard_121,92.40991608,232.51,153.18,0.0023,0.0157,0.0869,0.2853,143.6807985,155235,0.000594655,84.49786455,9,1,6.361111111,18,0.13,22.54890569,1654110.0,154415.0,Hard_CLK,LKCC
LKCChard_007,89.22331028,192.89,198.05,0.0023,0.0148,0.0893,0.284,139.5035912,150508,0.000492811,58.17974336,1,0,0.0,1,0.45,138.9146099,146513.0,446319.0,Hard_LKCC,CLK
random_010,92.69521564,218.63,195.39,0.0019,0.0138,0.0841,0.2874,149.5848444,150540,0.000557963,52.87532463,2,0,392.0,12,0.49,94.32649826,114530.0,23219.4,RANDOM,LKCC
random_154,92.52322707,182.87,199.5,0.002,0.0137,0.0857,0.2876,147.545786,150902,0.000473002,54.93652563,3,1,754.3333333,12,0.46,65.14843492,124052.0,15081.0,RANDOM,LKCC
CLKeasy_114,96.13182982,175.13,195.2,156.4162467,0.0017,0.0134,0.0822,0.2889,154448,0.000407321,45.0555479,1,0,0.0,11,0.53,147.6145535,7166.11,302.919,Easy_CLK,LKCC
LKCCeasy_056,90.69462037,195.61,177.68,147.0396905,0.002,0.0138,0.084,0.2854,151312,0.000442628,50.64023363,3,1,361.0,16,0.51,72.27545195,17747.6,113.162,Easy_LKCC,LKCC
CLKhard_094,99.53120239,183.99,224.99,0.0022,0.0148,0.0867,0.2897,159.0754469,154448,0.000365635,64.20244772,4,0,373.3333333,0,0.31,58.87225872,1465120.0,236939.0,Hard_CLK,LKCC
LKCChard_138,88.02536471,187.96,196.16,0.0023,0.0149,0.0902,0.2848,136.4084392,154433,0.000469125,69.21478868,1,0,0.0,8,0.41,127.9510323,231650.0,755853.0,Hard_LKCC,CLK
CLKeasy_156,93.30147413,188.88,210.1,151.4171863,0.0017,0.0135,0.0843,0.2894,152099,0.000280764,37.48642128,1,0,0.0,6,0.59,150.1347062,7546.87,996.293,Easy_CLK,LKCC
CLKeasy_003,90.97103988,189.78,181.54,148.1528958,0.0017,0.0131,0.0813,0.2831,155227,0.000411354,41.10414623,1,0,0.0,8,0.6,140.5531598,9669.43,1826.76,Easy_CLK,LKCC
CLKhard_189,96.61495926,197.59,196.99,0.0023,0.0157,0.0879,0.2881,154.1459135,143262,0.000570299,71.01195457,4,0,188.9166667,3,0.29,55.51359364,1562840.0,192804.0,Hard_CLK,LKCC
CLKeasy_041,93.58622596,184.04,208.69,151.8304613,0.0017,0.0133,0.0853,0.2866,153266,0.000312945,37.60287422,1,0,0.0,3,0.6,149.1266342,6801.98,1774.24,Easy_CLK,LKCC
LKCChard_094,87.71201504,233.94,214.78,0.0021,0.0151,0.0916,0.284,134.7683402,147070,0.000563715,71.88910704,3,1,446.3333333,23,0.25,58.878971,172513.0,772237.0,Hard_LKCC,CLK
CLKhard_141,101.8768331,194.46,206.88,0.0023,0.0152,0.0833,0.2931,162.2470866,154840,0.000263087,56.60779577,4,0,176.25,13,0.16,54.88301204,1300170.0,147202.0,Hard_CLK,LKCC
LKCCeasy_150,104.2904679,203.34,193.09,169.7113865,0.0022,0.0154,0.085,0.2968,157212,0.000631657,68.94019043,4,0,456.6666667,8,0.44,69.31393199,20548.0,105.273,Easy_LKCC,LKCC
CLKhard_185,96.72800022,217.07,196.63,0.0021,0.0151,0.0871,0.289,152.7033159,154448,0.000392487,65.13861864,5,0,46.8,12,0.21,45.02619404,1627310.0,245681.0,Hard_CLK,LKCC
CLKeasy_087,97.36940798,200.92,188.81,159.4357065,0.0017,0.0132,0.0815,0.2893,156815,0.000332502,38.23589753,1,0,0.0,1,0.83,159.9251175,8418.74,450.101,Easy_CLK,LKCC
LKCCeasy_182,99.93032876,206.5,182.23,163.2729767,0.0019,0.0141,0.0829,0.2892,154054,0.000415932,55.28113496,5,0,24.3,32,0.31,44.40898966,24137.4,103.081,Easy_LKCC,LKCC
LKCCeasy_130,95.23523049,175.41,217.12,153.1028183,0.0023,0.0142,0.0857,0.2893,154836,0.000622528,62.06185766,2,0,2312.0,16,0.51,82.5502059,20921.2,105.343,Easy_LKCC,LKCC
random_022,92.74748732,193.24,199.88,0.0024,0.0139,0.0819,0.2839,152.2339379,154440,0.000747118,62.33943725,3,1,1102.333333,20,0.43,66.69228279,105209.0,11828.6,RANDOM,LKCC
LKCCeasy_044,100.1803135,215.74,212.54,162.5283374,0.0018,0.0138,0.0822,0.2944,156420,0.000346712,47.63042941,1,0,0.0,13,0.62,151.297895,22578.9,103.182,Easy_LKCC,LKCC
CLKeasy_140,96.96794393,200.01,206.07,158.4624521,0.0017,0.0135,0.0822,0.2913,155630,0.000365236,44.16249212,2,0,840.5,1,0.74,119.2443708,8788.84,916.525,Easy_CLK,LKCC
CLKeasy_078,95.9130494,192.75,190.24,157.8854064,0.0016,0.013,0.0813,0.2896,148568,0.000274277,34.30340359,1,0,0.0,0,0.7,157.8854064,7005.65,1296.34,Easy_CLK,LKCC
LKCChard_026,96.74523202,189.27,214.83,0.0023,0.015,0.0936,0.2949,149.4862529,155630,0.000409722,66.42464729,1,0,0.0,12,0.38,136.9423078,337851.0,1299950.0,Hard_LKCC,CLK
random_073,97.7381875,198.27,209.65,0.002,0.0142,0.0848,0.2913,156.3061697,156024,0.000514449,57.30954786,1,0,0.0,4,0.56,154.4143877,107374.0,22655.8,RANDOM,LKCC
LKCChard_159,88.7447652,177.56,205.99,0.0023,0.0153,0.092,0.2901,136.2786498,153660,0.000642597,73.36298729,2,0,2312.0,12,0.37,82.17253407,341758.0,746292.0,Hard_LKCC,CLK
random_085,94.73986474,193.23,190.67,0.0021,0.0139,0.0825,0.2853,154.6404321,155628,0.000513002,59.46612784,2,0,3120.5,7,0.5,87.65143542,219565.0,44344.7,RANDOM,LKCC
LKCCeasy_091,95.38536525,197.31,187.19,153.9720631,0.0018,0.0137,0.0827,0.2847,153270,0.00040108,53.85368271,3,1,484.3333333,11,0.47,82.72919914,24695.8,103.293,Easy_LKCC,LKCC
random_126,96.9138691,189.96,186.51,0.0021,0.0144,0.085,0.2915,156.1085266,154836,0.000393299,52.5459061,2,0,2738.0,8,0.4,91.1397049,158914.0,35579.0,RANDOM,LKCC
CLKhard_175,93.79683314,164.14,178.4,0.0024,0.0155,0.0891,0.2855,147.2611488,153660,0.001093039,116.4056458,4,0,81.33333333,8,0.18,51.50476571,1405520.0,218954.0,Hard_CLK,LKCC
CLKhard_187,100.9955196,188.82,193.68,0.0022,0.0148,0.0837,0.2888,162.6475683,152881,0.000424407,70.67734202,7,2,51.47619048,10,0.18,31.95454887,1719760.0,138270.0,Hard_CLK,LKCC
LKCCeasy_011,98.83346552,206.04,193.41,159.6813606,0.0021,0.0138,0.0839,0.2947,158802,0.00036343,47.30617093,1,0,0.0,0,0.63,159.6813606,17137.3,110.818,Easy_LKCC,LKCC
CLKhard_001,102.7250249,207.04,197.06,0.0022,0.0153,0.0863,0.2951,161.2680546,154026,0.000277295,60.59208096,7,2,113.6190476,6,0.15,36.13322892,1902100.0,146307.0,Hard_CLK,LKCC
random_163,95.17076963,210.2,208.95,0.0022,0.0141,0.0846,0.2918,153.4715976,152096,0.000837933,71.67921871,2,0,2112.5,19,0.49,95.2935842,130878.0,13398.5,RANDOM,LKCC
random_040,95.28663929,204.04,204.77,0.0021,0.0143,0.084,0.2897,155.5187048,155630,0.000438325,52.16836203,3,1,1680.333333,2,0.7,73.77510793,87198.0,9751.47,RANDOM,LKCC
CLKeasy_177,87.31261057,192.48,198.88,138.6588175,0.0017,0.0131,0.0864,0.285,146664,0.000376646,41.51542049,1,0,0.0,14,0.47,129.4125107,6652.66,906.495,Easy_CLK,LKCC
random_114,96.80626563,217.64,188.11,0.002,0.014,0.0837,0.2913,157.3818529,156812,0.000469655,52.2999553,2,0,1984.5,9,0.48,89.5523941,170739.0,36325.3,RANDOM,LKCC
LKCChard_063,91.83010936,194.16,200.55,0.0021,0.0145,0.0864,0.2848,147.6677477,156025,0.000504201,56.76968908,2,0,760.5,1,0.49,110.6150325,187263.0,973622.0,Hard_LKCC,CLK
random_190,98.22808139,182.83,201.02,0.0018,0.0141,0.0814,0.2898,159.7799413,155630,0.000430187,52.44042636,4,0,568.25,5,0.64,69.88716965,109822.0,14317.0,RANDOM,LKCC
random_088,95.45210543,211.08,192.48,0.0019,0.0142,0.0839,0.2928,153.9057763,145699,0.000556331,60.24948842,2,0,288.0,22,0.41,89.4509553,105280.0,13020.4,RANDOM,LKCC
LKCCeasy_121,95.71349623,196.99,178.57,155.6054494,0.0019,0.0138,0.0827,0.2884,155610,0.000394139,47.59640523,2,0,2312.0,14,0.51,90.83977725,15839.4,102.0,Easy_LKCC,LKCC
LKCChard_061,92.53425591,181.73,185.1,0.0022,0.0143,0.0888,0.2939,142.595049,155232,0.000594994,66.4252945,2,0,3362.0,2,0.44,87.79295965,290418.0,1023390.0,Hard_LKCC,CLK
LKCChard_160,89.09493998,195.25,242.39,0.0021,0.0152,0.0979,0.3007,129.8692271,152488,0.000774416,76.38272015,1,0,0.0,23,0.2,91.80083266,296188.0,580871.0,Hard_LKCC,CLK
LKCCeasy_151,96.51557635,203.4,201.13,155.7239266,0.0019,0.014,0.0838,0.2949,155220,0.000422856,49.87476602,2,0,2380.5,19,0.53,82.63721106,13693.6,100.828,Easy_LKCC,LKCC
CLKhard_125,95.25762395,207.76,192.14,0.0025,0.0156,0.0879,0.2867,150.9620958,155236,0.000896791,96.39452078,2,0,2312.0,8,0.16,73.87034706,1674090.0,226626.0,Hard_CLK,LKCC
random_181,91.88847787,189.51,196.18,0.0019,0.0135,0.083,0.2849,151.479183,153660,0.000453882,45.42711495,2,0,450.0,0,0.59,108.6617451,80709.7,9427.66,RANDOM,LKCC
LKCCeasy_062,95.84451358,199.49,215.48,152.4855923,0.002,0.014,0.0837,0.2878,156016,0.000522309,56.6790583,3,1,966.3333333,6,0.52,71.54055104,19560.6,104.768,Easy_LKCC,LKCC
LKCCeasy_190,93.22018989,196.44,209.67,151.7595203,0.0023,0.0142,0.0839,0.2877,154440,0.000520987,58.47176942,3,1,32.33333333,2,0.61,89.53620912,19464.6,105.313,Easy_LKCC,LKCC
LKCChard_162,91.00423216,168.79,185.29,0.0023,0.0149,0.0889,0.286,142.5500565,147455,0.000494961,66.41759359,4,0,284.0,8,0.45,60.63752023,260127.0,1103190.0,Hard_LKCC,CLK
LKCChard_090,83.51493371,211.61,170.67,0.0023,0.0144,0.0917,0.2847,129.4912158,156016,0.000622939,68.31442796,1,0,0.0,18,0.31,106.4395623,218768.0,707124.0,Hard_LKCC,CLK
random_155,91.8293155,195.64,190.18,0.002,0.0139,0.0828,0.2827,149.0538576,150519,0.000452438,47.9872354,2,0,2738.0,4,0.55,91.29564083,146571.0,29223.2,RANDOM,LKCC
LKCChard_065,83.95922423,214.48,175.97,0.0022,0.0141,0.0905,0.279,131.9114827,150930,0.000770329,71.37586566,2,0,1860.5,11,0.28,78.58999087,162462.0,618406.0,Hard_LKCC,CLK
LKCCeasy_084,94.19776567,204.63,200.22,151.7939238,0.0019,0.0138,0.083,0.2898,156812,0.000388457,47.6810072,2,0,4.5,7,0.54,114.326147,15693.5,117.747,Easy_LKCC,LKCC
CLKhard_014,100.2522913,169.88,197.78,0.0022,0.0152,0.0909,0.2966,154.7955786,156815,0.000253773,60.7499598,4,0,244.6666667,12,0.14,47.56073011,1982530.0,214550.0,Hard_CLK,LKCC
LKCChard_084,87.28708361,179.67,175.26,0.0024,0.0147,0.0915,0.2911,135.7491383,150495,0.000477124,61.36898083,2,0,2048.0,16,0.31,87.23177978,218683.0,469921.0,Hard_LKCC,CLK
LKCChard_175,96.35665928,208.79,184.29,0.0022,0.0149,0.0882,0.289,152.7081371,152856,0.000473823,62.89335274,2,0,1800.0,20,0.37,87.44717713,302507.0,1546530.0,Hard_LKCC,CLK
CLKeasy_024,98.55926566,195.9,207.94,162.2088852,0.0018,0.0133,0.0817,0.29,154445,0.000346077,41.62859377,2,0,882.0,0,0.76,115.1596872,7913.2,1176.4,Easy_CLK,LKCC
CLKeasy_153,99.32045672,211.95,196.09,163.0724375,0.0018,0.0132,0.0823,0.2933,152064,0.000312136,39.19975042,1,0,0.0,0,0.75,163.0724375,7057.38,1099.05,Easy_CLK,LKCC
random_135,98.21662382,183.28,204.61,0.0021,0.0146,0.0832,0.2875,159.5776634,158006,0.000502425,61.84412443,4,0,260.25,7,0.45,66.38982013,161384.0,35622.9,RANDOM,LKCC
LKCChard_186,87.86870698,203.01,224.1,0.0023,0.0147,0.0924,0.2901,133.4694014,143637,0.000525593,71.80800899,2,0,2592.0,14,0.31,63.08210272,360260.0,680993.0,Hard_LKCC,CLK
LKCCeasy_063,94.09091937,216.97,201.23,153.0767964,0.002,0.0136,0.083,0.2861,157608,0.000429604,56.44248944,6,4,22.66666667,6,0.52,53.53599353,24859.8,109.879,Easy_LKCC,LKCC
